id,Address,Response_Address,Response_X,Response_Y
1289,桃園市中壢區自強里十五鄰環中東路８號,找不到指定的門牌地址。,,
1291,臺南市南區夏林路1-16、1-17號1樓,臺南市南區廣州里15鄰夏林路1號之1,167479.429,2543095.47
1292,臺南市南區金華路一段27號1樓,臺南市南區南華里4鄰金華路一段27號,166854.149,2540300.62
1293,高雄市阿蓮區中正路４０７號,高雄市阿蓮區南蓮里7鄰中正路407號,181481.086,2531206.7
1295,新竹市文雅里十八鄰竹光路１２３號,新竹市北區文雅里18鄰竹光路123號,245873.579,2745048.6
1296,新北市中和區積穗里新生街48、50號1樓,新北市中和區積穗里24鄰新生街52號,298771.96,2766199.656
1298,高雄市小港區港明里平和路156號1樓,高雄市小港區港明里2鄰平和路156號,181319.908,2496519.301
1299,臺北市中山區林森北路262號1樓,臺北市中山區康樂里5鄰林森北路262號,303003.518,2771930.841
1301,臺北市萬華區環河南路二段200號1樓,臺北市萬華區華江里20鄰環河南路二段200號,299753.155,2769646.725
1303,桃園市龍潭區烏樹林里中豐路３１７號１樓,桃園市龍潭區烏樹林里18鄰中豐路316號,271413.58,2752344.64
1306,屏東縣東港鎮延平路１０７號,屏東縣東港鎮頂中里4鄰延平路107號,193259.82,2485445.89
1311,臺中市南屯區向上南路一段３２５號１樓,臺中市南屯區文心里11鄰向上南路一段325號,214192.168,2671098.072
1312,彰化縣員林市大同路1段238號1樓,彰化縣員林市三和里8鄰大同路一段238號,207287.51,2650737.35
1313,臺南市中西區府前路一段１４４號１樓,臺南市中西區永華里14鄰府前路一段144號,168739.23,2543294.24
1316,臺北市中山區民權西路66號1樓,臺北市中山區集英里16鄰民權西路66號,302465.159,2772817.938
1319,臺北市士林區福順里重慶北路4段149、151號1樓,臺北市士林區福順里16鄰重慶北路四段165之1號,301615.826,2775140.356
1320,桃園市中壢區普義路175、175-1號1樓,桃園市中壢區仁義里12鄰普義路254號,273303.4,2761621.08
1321,新竹市光明里十四鄰大學路五十八、六十號１樓,新竹市東區光明里1鄰大學路8之1號,250408.549,2742518.83
1322,高雄市前鎮區永豐路十四號,高雄市前鎮區瑞隆里21鄰永豐路14號,181562.948,2500522.801
1325,高雄市意誠里三多四路九十三號,高雄市苓雅區意誠里16鄰三多四路93號,178120.204,2501546.858
1327,彰化縣花壇鄉中山路二段1、3、5號1樓,彰化縣花壇鄉南口村9鄰中山路二段135號,203020.07,2658250.069
1328,臺中市西屯區大隆路五十六號１樓,臺中市西屯區何南里13鄰大隆路56號,214750.166,2672385.938
1330,彰化縣田中鎮福安路１４４、１４６號１樓,彰化縣田中鎮北路里13鄰福安路399號,207728.562,2640080.186
1331,新北市中和區興南路二段90號,新北市中和區福南里24鄰興南路二段90號,301028.648,2764154.879
1333,高雄市大社區中山路２６１號,高雄市大社區大社里16鄰中山路261號,183142.69,2514753.02
1334,臺北市大安區和平東路二段118巷33號1樓,臺北市大安區龍淵里1鄰和平東路二段118巷33號,304792.748,2768492.467
1340,高雄市橋頭區白樹路五十三號,高雄市橋頭區白樹里32鄰白樹路53號,178638.965,2517719.779
1342,桃園市中壢區東興里新興路１６２號１樓,桃園市中壢區東興里3鄰新興路162號,272864.21,2760587.98
1343,臺北市北投區明德路99號1樓,臺北市北投區裕民里21鄰明德路99號,302382.94,2778006.649
1344,臺北市中山區復興北路164號1樓,臺北市中山區復華里1鄰復興北路164號,304873.987,2771810.524
1346,臺中市龍井區忠和村中央路三段五十一號１樓,臺中市龍井區忠和里1鄰中央路三段51號,201737.299,2678599.259
1349,臺中市神岡區中山路７３６號１樓,臺中市神岡區社口里25鄰中山路736號,217548.507,2682550.191
1352,臺中市大里區大明路２３８號１樓,臺中市大里區大明里16鄰大明路238號,217857.829,2667833.04
1354,屏東縣屏東市潭墘里大同北路１號１樓、勝利路262之2號1樓,屏東縣屏東市潭墘里17鄰大同北路1號,196042.649,2508822.779
1355,高雄市三民區莊敬路２８９號,高雄市三民區灣中里21鄰莊敬路289號,179954.284,2505650.958
1358,雲林縣元長鄉中山路32、32-2號1樓,雲林縣元長鄉長北村24鄰中山路350號,180727.89,2617764.25
1359,桃園市桃園區莊敬里經國路242號1樓,找不到指定的門牌地址。,,
1361,彰化縣彰化市南興里天祥路359號1樓,彰化縣彰化市南興里4鄰天祥路359號,202532.149,2661913.33
1364,彰化縣伸港鄉新港村中興路一段３５５號１樓,彰化縣伸港鄉新港村11鄰中興路一段355號,198056.329,2671433.7
1365,新北市中和區忠孝街103、103–1號1樓,新北市中和區忠孝里8鄰忠孝街1號,301370.838,2763995.18
1366,高雄市前鎮區竹內里賢明路３、５號１樓,高雄市前鎮區竹內里7鄰賢明路35號,180466.673,2501087.825
1369,新北市汐止區汐萬路2段62巷1１號1、2樓,新北市汐止區拱北里2鄰汐萬路二段62巷11號,315554.257,2775048.703
1370,桃園市桃園區大興西路二段1號1樓,桃園市桃園區中寧里14鄰大興西路二段1號,280274.38,2767138.18
1375,桃園市平鎮區南勢里十四鄰中豐路南勢二段３７７、３７９、３,桃園市平鎮區南勢里18鄰中豐路南勢二段553號,271411.83,2755547.77
1376,臺中市沙鹿區臺灣大道7段812號1樓,臺中市沙鹿區竹林里16鄰臺灣大道七段812號,206137.179,2681510.89
1377,臺南市中西區大涼里中華西路二段三十六號１樓,臺南市中西區大涼里11鄰中華西路二段36號,166660.75,2543723.75
1379,臺北市文山區景中街45號1樓,臺北市文山區景華里9鄰景中街45號,304920.672,2765085.561
1380,新北市三峽區永館里二十一鄰文化路１２２號１樓,新北市三峽區永?里19鄰文化路122號,287460.284,2758770.043
1384,新竹市北區光華里十鄰湳雅街四十六號１樓,新竹市北區光華里10鄰湳雅街46號,247052.859,2745613.08
1385,高雄市楠梓區加昌里四十鄰樂群路１５３、１５５號１樓,高雄市楠梓區加昌里14鄰樂群路259之2號,177678.29,2513562.189
1391,臺中市豐原區三豐路2段186、188號1樓,臺中市豐原區西湳里16鄰三豐路二段579之1號,221587.079,2685803.95
1392,臺南市六甲區六甲村二十二鄰中正路５５２號１樓,臺南市六甲區六甲里14鄰中正路552號,183651.41,2569991.379
1394,新北市汐止區中興路105號,新北市汐止區中興里18鄰中興路105號,313783.484,2773098.836
1399,臺中市烏日區中山路二段２８９號１樓,臺中市烏日區湖日里23鄰中山路二段288號,211439.065,2666922.612
1400,臺南市東區前鋒路16號1樓,臺南市東區東門里4鄰前鋒路16號,169294.66,2543383.49
1402,新竹市西大路６４２號,新竹市北區新民里8鄰西大路642號,246083.06,2744494.64
1403,新竹縣湖口鄉孝勢村９鄰忠孝路二十、二十二號１樓,新竹縣湖口鄉孝勢村9鄰忠孝路14之1號,254605.592,2754792.463
1405,新北市中和區中和路380號1樓,新北市中和區中安里4鄰中和路380號,301555.342,2766108.7
1408,屏東縣東港鎮興東里中正路一段２０６號１樓,屏東縣東港鎮興東里26鄰中正路一段206號,194319.75,2486163.25
1410,高雄市林園區鳳芸二路57號1樓 / 鳳芸路3號1樓,高雄市林園區鳳芸里19鄰鳳芸二路56號,188003.937,2487631.714
1411,高雄市鳳山區忠義里中山西路396、398、400號1樓,高雄市鳳山區忠義里3鄰中山西路400號,182172.109,2503383.439
1413,臺中市北屯區昌平路二段四十五之８、四十五之９號１樓,臺中市北屯區松竹里1鄰昌平路二段1之1號,218529.14,2674666.477
1415,新竹市西門里３鄰中山路１００號１樓,新竹市北區西門里3鄰中山路100號,246491.29,2744143.859
1416,雲林縣麥寮鄉麥津村中山路１９６號１樓,雲林縣麥寮鄉麥津村9鄰中山路196號,174201.583,2627388.22
1418,臺中市太平區精美路１、１–１號１樓,臺中市太平區平安里11鄰精美路1號,221694.609,2668345.54
1420,新北市泰山區泰林路二段５１５、５１７號１樓,新北市泰山區黎明里10鄰泰林路二段603號,292517.114,2772861.393
1425,新北市新莊區西盛街325、327號1樓,新北市新莊區光華里20鄰西盛街441號,293094.469,2767142.571
1426,臺北市士林區士東路48號1樓,臺北市士林區蘭雅里17鄰士東路48號,303231.988,2778273.074
1428,臺北市大安區大安路二段102號1樓,臺北市大安區龍雲里9鄰大安路二段102號,305095.636,2769299.723
1429,臺北市士林區德行東路262號1樓,臺北市士林區芝山里28鄰德行東路262號,303914.87,2778036.97
1431,基隆市中正區祥豐街339號1樓,基隆市中正區建國里13鄰祥豐街339號,327406.19,2782028.747
1432,新竹縣竹北市新社里中正西路132、134號,新竹縣竹北市新社里32鄰中正西路582號,249061.16,2748399.419
1436,臺東縣卑南鄉明峰村忠孝路164、166、168號1樓,臺東縣卑南鄉明峰村18鄰忠孝路336號,259598.179,2528892.98
1438,宜蘭縣羅東鎮興東南路188號1樓,宜蘭縣羅東鎮仁德里16鄰興東南路188號,327651.669,2729781.069
1439,臺北市大安區東豐街9號1樓,臺北市大安區仁慈里11鄰東豐街8號,304919.814,2769870.557
1440,新北市汐止區忠孝東路2821１樓,新北市汐止區復興里1鄰忠孝東路1號,316287.261,2773041.859
1441,新北市蘆洲區保新里４鄰三民路２３０號１樓,新北市蘆洲區保新里4鄰三民路230號,297256.778,2775784.368
1442,新竹市建功里建功路６號１樓,找不到指定的門牌地址。,,
1443,雲林縣四湖鄉四湖村中山東路１１３號１樓,雲林縣四湖鄉四湖村11鄰中山東路113號,171021.736,2615085.497
1444,花蓮縣花蓮市中正路383、385號1樓：花蓮縣花蓮市和平路376樓1號,花蓮縣花蓮市民生里16鄰中正路661號,312459.715,2653187.779
1445,花蓮縣吉安鄉中華路二段5號1樓,花蓮縣吉安鄉宜昌村1鄰中華路二段5號,309816.348,2652255.149
1448,臺東縣臺東市正氣北路３８９號１樓,臺東縣臺東市豐榮里1鄰正氣北路389號,263737.064,2517028.313
1450,雲林縣水林鄉水南村水林路１５７、１５９號１樓,雲林縣水林鄉水南村19鄰水林路603號,171685.323,2607664.838
1451,桃園市龜山區文明路43號,桃園市龜山區樂善里17鄰文明路43號,288256.64,2772029.419
1452,南投縣埔里鎮大湳里中山路1段423號1樓,南投縣埔里鎮大湳里6鄰中山路一段423號,248003.76,2652178.33
1453,彰化縣員林市中正路七十五號１樓,彰化縣員林市黎明里22鄰中正路75號,206813.14,2649676.98
1455,高雄市鳳山區埤頂里建國路一段79號1樓 / 埤頂里建國路一段53巷2弄10號1樓,高雄市鳳山區埤頂里14鄰建國路一段53巷2弄10號,185889.69,2504041.97
1457,新竹市文華里６鄰北大路三十八號１樓,新竹市東區文華里6鄰北大路38號,247252.7,2745056.71
1459,新北市新莊區福基里十七鄰五工二路89、91號1樓,找不到指定的門牌地址。,,
1460,桃園市新屋區新生里十二鄰中山路３６７、３６９、３７１號１,桃園市新屋區新生里14鄰中山路620號,259842.09,2762909.689
1461,桃園市中壢區興仁路2段57號1樓,桃園市中壢區興仁里19鄰興仁路二段57號,276521.359,2762216.1
1463,臺北市大安區建國南路一段274號1樓,臺北市大安區民炤里20鄰建國南路一段274號,304223.874,2769915.717
1464,臺北市中正區永昌里21鄰中華路2段405、407號1樓,臺北市中正區永昌里10鄰中華路二段461之1號,301476.245,2768619.177
1465,嘉義市西區大溪里北港路597號1樓,嘉義市西區大溪里13鄰北港路597號,190700.532,2598135.12
1470,高雄市鳥松區大智路5、7號1樓,高雄市鳥松區鳥松里5鄰大智路56號,184333.549,2506849.04
1471,宜蘭縣礁溪鄉礁溪路四段85、87號1樓,宜蘭縣礁溪鄉大忠村9鄰礁溪路四段221號,327892.179,2746524.85
1472,花蓮縣吉安鄉慶豐村24鄰中山路三段423號1樓,花蓮縣吉安鄉慶豐村24鄰中山路三段423號,307737.668,2652875.163
1478,臺南市學甲區慈生里１鄰中正路２９８號１樓,臺南市學甲區慈福里12鄰中正路298號,166150.54,2570482.259
1480,屏東縣車城鄉中山路74、76號1樓,屏東縣車城鄉田中村10鄰中山路272號,220620.94,2442776.75
1481,新北市永和區中和路417、419號1樓,新北市永和區安和里6鄰中和路625號,301763.087,2766423.151
1482,新北市三重區自強路4段102、104號1樓,新北市三重區溪美里14鄰自強路四段112號,299584.922,2774736.861
1485,臺中市北區太原路一段４９２號地下第１層１樓、忠明八街１號,臺中市北區明新里4鄰太原路一段492號,216539.687,2673312.325
1487,臺南市仁德區中正路二段１０５２號,臺南市仁德區仁義里10鄰中正路二段1050號,173392.32,2540929.279
1488,高雄市茄萣區白雲村茄萣路二段四０三號一樓,高雄市茄萣區白雲里24鄰茄萣路二段403號,166248.227,2534162.95
1490,高雄市大寮區自由路１、１–１號１樓,高雄市大寮區中興里48鄰自由路1號,187153.81,2501723.31
1494,臺北市中山區長春路67號1樓,臺北市中山區中山里26鄰長春路67號,303120.984,2771975.345
1495,新北市汐止區茄苳里茄苳路196號1樓,新北市汐止區茄苳里1鄰茄苳路196號,317612.93,2773593.103
1497,基隆市安樂區基金三路80、80-1號1樓,基隆市安樂區內寮里36鄰基金三路192號,320020.65,2783559.705
1498,新北市三重區福德里成功路１０６、１０６–２號１樓,新北市三重區福德里14鄰成功路97號,299249.158,2771583.788
1499,臺北市信義區大仁里8鄰林口街48號,臺北市信義區大仁里8鄰林口街48號,308473.922,2770140.328
1500,臺北市北投區振興街31號1樓,臺北市北投區榮華里1鄰振興街31號,302675.669,2778948.091
1504,臺北市北投區公館路31號1樓,臺北市北投區溫泉里3鄰公?路31號,300732.109,2780611.222
1509,臺南市關廟區南花村中正路８８１號１樓,臺南市關廟區花園里24鄰中正路881號,181452.859,2540205.25
1511,宜蘭縣宜蘭市泰山路212號,宜蘭縣宜蘭市泰山里7鄰泰山路212號,324658.178,2738472.22
1513,屏東縣恆春鎮城南里中正路67號1樓,屏東縣恆春鎮城南里11鄰中正路67號,223639.53,2433895.75
1515,新北市中和區民享街38、38-1號1樓,新北市中和區明穗里33鄰民享街498號,297391.938,2764950.89
1518,臺中市北屯區東山路一段２１２號１樓,臺中市北屯區水景里3鄰東山路一段212號,220838.937,2674180.575
1520,基隆市中山區復興路193、195、197號1樓,基隆市中山區德安里12鄰復興路403號,323465.56,2782807.85
1522,臺北市信義區新仁里24鄰東興路57號1樓,臺北市信義區新仁里19鄰東興路57號,307175.264,2771153.705
1523,基隆市仁愛區仁五路63號1樓,基隆市仁愛區文安里13鄰仁五路63號,324630.503,2780113.115
1525,屏東縣潮州鎮新生里中正路1號1樓,屏東縣潮州鎮新生里13鄰中正路1號,202541.72,2494690.799
1526,屏東縣林邊鄉中山路312號1樓,屏東縣林邊鄉永樂村27鄰中山路312號,199843.82,2482063.12
1530,臺中市北屯區昌平路2段11之1號,臺中市北屯區松竹里8鄰昌平路二段11之1號,218447.204,2675042.845
1532,臺南市北區國姓里西門路四段２號１樓,找不到指定的門牌地址。,,
1534,基隆市仁愛區成功一路115、117號1樓,基隆市仁愛區光華里3鄰成功一路144號,324276.967,2780226.273
1536,新北市樹林區中華路１２０號１樓,新北市樹林區大同里7鄰中華路120號,292176.938,2763691.548
1540,屏東縣屏東市瑞光里香楊巷59-12號1樓,屏東縣屏東市瑞光里49鄰香揚巷59之12號,199812.81,2507226.18
1544,新北市深坑區文化街82號1樓,新北市深坑區埔新里29鄰文化街82號,312366.819,2766144.615
1545,新北市新店區民權路96號,新北市新店區復興里12鄰民權路96號,304174.385,2764005.063
1548,新竹市延平路一段２５２號１樓,新竹市北區客雅里1鄰延平路一段252號,245254.17,2744195.96
1549,新竹市科學園路45號1樓,新竹市東區科園里6鄰科學園路45號,251060.209,2742050.899
1550,新北市中和區景安路100、102、104號1樓,新北市中和區吉興里12鄰景安路253號,300873.75,2764819.225
1552,苗栗縣三義鄉廣盛村二十鄰中正路１１８號１樓,苗栗縣三義鄉廣盛村20鄰中正路118號,226869.25,2700850.77
1553,臺中市西屯區西屯路二段256巷8、10號1樓,臺中市西屯區逢甲里6鄰西屯路二段256巷23號,214216.777,2674071.663
1554,雲林縣東勢鄉東南村十鄰東勢東路八十四號１樓,雲林縣東勢鄉東南村10鄰東勢東路84號,174015.09,2619211.85
1555,臺南市永康區埔園里中山路九十號１樓,臺南市永康區埔園里1鄰中山路90號,173814.829,2547634.74
1558,新北市土城區學府路一段28號1樓,新北市土城區廣興里17鄰學府路一段28號,296264.688,2764588.336
1559,桃園市桃園區經國路405號1樓,桃園市桃園區新埔里23鄰經國路405號,280776.59,2767741.919
1560,桃園市大園區大觀路604、606號,桃園市大園區南港里14鄰大觀路1283號,265964.64,2771827.649
1563,新北市新店區安成街29、35號,新北市新店區安昌里4鄰安成街57號,301432.007,2761625.629
1568,新北市板橋區南雅南路一段8–2號1樓,新北市板橋區新興里7鄰南雅南路一段2號,296051.032,2766630.077
1571,臺南市新市區永就村中華路五十三巷９號１樓,臺南市新市區永就里4鄰中華路53巷9號,177742.47,2551604.839
1573,桃園市大園區?林里三民路2段110、112、114號1樓,桃園市大園區?林里1鄰三民路二段957號,276449.409,2773233.7
1574,臺北市南港區興華路117、119、121、123、125號1樓,,,
1578,高雄市三民區寶龍里正興路３號１樓,高雄市三民區寶龍里5鄰正興路3號,180419.424,2505235.151
1581,高雄市苓雅區安祥里六合路六十號１樓,高雄市苓雅區安祥里20鄰六合路60號,179842.155,2503705.904
1583,新北市新店區安民街72號,新北市新店區柴埕里6鄰安民街72號,302158.908,2762184.379
1584,桃園市大園區竹圍里竹圍街45-3號1樓,桃園市大園區竹圍里5鄰竹圍街45之3號,274523.419,2777388.819
1585,桃園市龍潭區中正路４７２、４７４號,桃園市龍潭區三坑里21鄰中正路三坑段779號,274624.46,2747066.56
1586,臺北市南港區忠孝東路六段276號,臺北市南港區聯成里5鄰忠孝東路六段276號,309434.233,2771344.762
1588,雲林縣斗南鎮大同路135號1樓,雲林縣斗南鎮大同里17鄰大同路135號,196428.284,2619617.526
1590,新北市新店區安和里安民街335、337、339號1樓,新北市新店區安和里23鄰安民街389號,302102.871,2763297.208
1591,臺中市西屯區黎明路2段1010號1樓,臺中市西屯區潮洋里13鄰黎明路二段1010號,213040.291,2673835.453
1594,臺南市歸仁區看東村一鄰中山路一段301號1樓,臺南市歸仁區看東里1鄰中山路一段301號,178492.01,2540642.25
1595,花蓮縣吉安鄉吉安村中山路三段２號,花蓮縣吉安鄉吉安村3鄰中山路三段2號,308925.721,2652207.719
1597,臺中市東區十甲路３９７號１樓,臺中市東區東英里11鄰十甲路397號,220296.288,2671081.265
1602,高雄市苓雅區五福里建國一路２０８號,高雄市苓雅區五福里8鄰建國一路208號,180961.538,2503819.898
1603,屏東縣萬丹鄉萬全村萬丹路1段366、368號1樓,屏東縣萬丹鄉萬全村18鄰萬丹路一段556號,197464.549,2499394.339
1604,新北市永和區秀林里永元路93號1樓,新北市永和區秀林里3鄰永元路68號,302737.951,2766046.649
1605,新北市五股區工商路150、152號1樓,新北市五股區民義里21鄰工商路203號,293706.473,2775507.159
1606,桃園市中壢區吉林二路83巷30、32、34號1樓,桃園市中壢區文化里6鄰吉林二路83巷46號,274983.979,2763948.77
1609,嘉義縣民雄鄉西安村二十二鄰西安路37、39號1樓,嘉義縣民雄鄉西安村14鄰西安路250之1號,190759.04,2606223.149
1610,屏東縣高樹鄉長榮村興中路193、195號1樓,屏東縣高樹鄉長榮村6鄰興中路286號,208981.47,2524980.029
1611,新北市樹林區復興路１號,新北市樹林區樹福里20鄰復興路1號,292694.131,2765285.512
1613,屏東縣屏東市復興路258號、建國路3號1樓,屏東縣屏東市永安里4鄰復興路258號,197361.579,2507063.74
1614,桃園市桃園區中正路455號1樓,桃園市桃園區永安里2鄰中正路455號,280961.429,2765961.47
1615,桃園市龍潭區民族路168、170、172號1樓,桃園市龍潭區高平里1鄰民族路1490之12號,272518.159,2745744.72
1616,新竹縣竹東鎮中豐路二段２４５號１樓,新竹縣竹東鎮上?里17鄰中豐路二段245號,259253.234,2735160.603
1621,新北市中和區民德路126、126–1號,新北市中和區國光里9鄰民德路1號,297333.804,2766239.256
1622,新北市蘆洲區中正路２６１號１樓,新北市蘆洲區中原里7鄰中正路261號,297148.471,2775518.31
1625,屏東縣恆春鎮墾丁里墾丁路333號1樓,屏東縣恆春鎮墾丁里3鄰墾丁路333號,228804.64,2427562.93
1626,新北市蘆洲區永平街32巷12弄1、3號1樓,新北市蘆洲區南港里2鄰永平街32巷12弄12號,296352.472,2775950.001
1629,花蓮縣新城鄉北埔村光復路462號1樓,花蓮縣新城鄉北埔村14鄰光復路459號,311512.859,2659152.581
1630,花蓮縣花蓮市中山路426號,花蓮縣花蓮市國聯里1鄰中山路426號,311180.359,2653790.214
1631,嘉義縣水上鄉水頭村中興路三七八、三八０號一樓,嘉義縣水上鄉水頭村22鄰中興路65號附1,189303.989,2591876.46
1632,臺南市北區正風里十六鄰長榮路五段４４８號１樓,臺南市北區北門里12鄰長榮路五段448號,169402.859,2545972.56
1633,高雄市鳳山區武松里１鄰建國路二段２號１樓,高雄市鳳山區武松里1鄰建國路二段2號,184602.399,2504051.859
1634,新北市永和區保生路22巷2號1樓,新北市永和區保安里33鄰保生路22巷2號,301140.287,2766715.586
1637,臺北市文山區景行里景文街96、98號1樓,臺北市文山區景行里10鄰景文街195號,304616.102,2764605.318
1638,桃園市中壢區中央東路六十二號１樓,桃園市中壢區中央里8鄰中央東路62號,272774.349,2760958.919
1640,臺南市官田區隆田村十四鄰文化街１３０號１樓,臺南市官田區隆田里11鄰文化街130號,180199.34,2566141.439
1641,臺南市新化區觀音里中正路553、557號1樓,臺南市新化區北勢里7鄰中正路1213號,177913.01,2551044.14
1643,嘉義縣民雄鄉東榮村４鄰建國路一段１３４號１樓,嘉義縣民雄鄉東榮村4鄰建國路一段134號,192203.649,2606097.75
1646,高雄市大寮區山頂村內厝路219號1樓,高雄市大寮區山頂里45鄰內厝路219號,187254.239,2501034.379
1647,屏東縣屏東市龍華里龍華路152、156號1樓,屏東縣屏東市龍華里3鄰龍華路555號,196666.14,2502758.74
1649,臺南市北區大豐里文賢路３１５號１樓,臺南市北區大豐里8鄰文賢路315號,167324.049,2545254.939
1650,新北市淡水區中正路57、59號1樓,新北市淡水區沙崙里8鄰中正路二段397號,292885.13,2786977.466
1651,臺北市中山區合江街117號1樓,臺北市中山區江寧里10鄰合江街117號,304412.699,2772570.466
1652,雲林縣崙背鄉７鄰南光路３號１樓,雲林縣崙背鄉南陽村7鄰南光路3號,184091.185,2628519.612
1654,臺南市仁德區田厝村１鄰中正路一段５２７．５２９號,臺南市仁德區上崙里3鄰中正路一段828號,173020.56,2538014.87
1655,臺南市善化區小新里成功路２–２號,臺南市善化區小新里18鄰成功路2號,180081.13,2558607.25
1656,臺中市大里區東榮路２８２號１樓,臺中市大里區西榮里27鄰東榮路282號,218093.679,2667297.5
1662,新竹市東區民生路149、151、153號1樓,新竹市東區文華里7鄰民生路309號,247384.35,2745158.95
1665,新北市中和區中正路778號1樓,新北市中和區平河里2鄰中正路778號,298984.396,2765925.007
1666,新北市新店區中興路一段252號,新北市新店區五?里14鄰中興路一段252號,304993.639,2762200.123
1668,屏東縣鹽埔鄉維新路134-3、134-6、136號1樓,屏東縣鹽埔鄉新圍村16鄰維新路134之1號,204575.14,2515776.879
1669,屏東縣屏東市大連里廣東路280、280之1號1樓,屏東縣屏東市大連里42鄰廣東路476號,198779.489,2509034
